"","start_p10","bathroom_mean_rating","bathroom_min_rating","bathroom_max_rating","kitchen_mean_rating","kitchen_min_rating","kitchen_max_rating","floor_mean_rating","floor_min_rating","floor_max_rating","exterior_mean_rating","exterior_in_rating","exterior_max_rating","floor_nicholas","bathroom_nicholas","kitchen_nicholas","exterior_nicholas","overall_nicholas","floor_miguel","bathroom_miguel","kitchen_miguel","exterior_miguel","overall_miguel"
"660","32717266",15,15,15,20,20,20,32.5,30,35,25,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","32719297",30,15,40,15,15,15,21.6666666666667,15,30,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","32727855",NA,NA,NA,32.5,30,35,23.3333333333333,15,40,62.5,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","32729377",13.3333333333333,10,15,31.25,20,35,15,15,15,35,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","32730886",NA,NA,NA,33.3333333333333,30,40,15,10,20,30,10,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","32732227",16.6666666666667,15,20,37.5,35,40,35,30,40,26.6666666666667,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","32733938",40,40,40,20,20,20,40.7142857142857,30,65,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","32734044",15,15,15,35,35,35,NA,NA,NA,50,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","32736975",20,20,20,25,20,30,25,15,35,22.5,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","32740221",35,35,35,40,40,40,33.5,30,35,52.5,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","32740279",18.3333333333333,10,30,20,20,20,30,20,40,56.6666666666667,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","32740999",35,35,35,20,20,20,15,15,15,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","32741994",40,40,40,37.5,35,40,15,15,15,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","32744428",NA,NA,NA,33.3333333333333,20,40,31.6666666666667,30,35,50,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","32745229",70,60,85,65,65,65,55,40,85,64.6666666666667,64,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","32749067",30,15,40,26.6666666666667,15,35,35,30,40,28.3333333333333,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","32750464",65,65,65,33.3333333333333,30,35,38.3333333333333,35,40,63.3333333333333,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","32752555",NA,NA,NA,17.5,15,20,NA,NA,NA,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","32754634",56.6666666666667,40,65,13.3333333333333,10,15,37.5,35,40,62.3333333333333,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","32761116",11.6666666666667,10,15,38.3333333333333,35,40,21.6666666666667,15,35,28.3333333333333,15,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","32764598",NA,NA,NA,15,15,15,16.4285714285714,10,40,32.5,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","32766298",65,65,65,66.6666666666667,65,70,75,65,85,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","32766429",13.5,12,15,25,15,40,65,65,65,45,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","32771620",48.3333333333333,40,65,31.6666666666667,30,35,25,10,35,55,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","32772911",29.3333333333333,20,35,25,20,30,16.1111111111111,10,30,37.5,35,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","32776426",71.6666666666667,65,85,55,35,65,41.6666666666667,30,65,71.6666666666667,65,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","32776499",40,40,40,35,30,40,55,15,85,46.6666666666667,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","32778590",12.5,10,15,40,40,40,NA,NA,NA,62.5,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","32779874",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","32783129",NA,NA,NA,NA,NA,NA,30,30,30,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","32783639",31.6666666666667,15,40,40,40,40,65.6666666666667,65,67,71.6666666666667,65,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","32783797",33,30,40,27.5,15,40,50,35,65,50,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","32783861",20,10,35,65,65,65,65,65,65,70,65,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","32785097",27.5,15,40,35,35,35,26.25,15,40,52.5,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","32786242",45,30,65,36.6666666666667,35,40,77.6666666666667,68,85,66.6666666666667,65,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","32790051",13.75,10,20,35,35,35,15,15,15,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","32792195",38.3333333333333,35,40,64.3333333333333,60,68,20,20,20,56.6666666666667,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","32796944",40,40,40,40,40,40,NA,NA,NA,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","32797627",31.6666666666667,20,40,36.6666666666667,15,65,65,65,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","32800662",21,15,40,35,30,40,21.875,15,35,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","32802610",10,10,10,28,15,40,26.25,15,30,30,20,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","32803448",56.6666666666667,40,65,35,30,40,29.4444444444444,15,40,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","32803484",15,15,15,30,15,40,10,10,10,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","32810131",NA,NA,NA,30,20,35,19.5,10,40,47.5,35,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","32811740",65,65,65,49,40,62,55,40,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","32812129",NA,NA,NA,38.3333333333333,35,40,26.25,15,40,52.5,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","32812890",13.75,10,15,20,20,20,NA,NA,NA,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","32817186",66.6666666666667,65,70,51.6666666666667,30,65,85,85,85,54,37,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","32820161",25,20,35,21.6666666666667,15,30,33.3333333333333,20,40,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","32821469",55,40,65,65,65,65,23.3333333333333,20,30,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","32840396",35,35,35,23.3333333333333,15,35,20,20,20,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","32842694",25,15,40,36.6666666666667,35,40,36.6666666666667,35,40,26.6666666666667,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","32843461",16.6666666666667,15,20,18.3333333333333,15,20,28.3333333333333,20,35,55,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","32843467",NA,NA,NA,NA,NA,NA,25,15,30,26.6666666666667,20,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","32843980",15,15,15,20,20,20,21.6666666666667,15,35,62.5,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","32844160",13.3333333333333,10,15,35,35,35,23.3333333333333,20,30,50,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","32850495",20,20,20,15,15,15,18.75,10,30,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","32867107",56.6666666666667,40,65,25.6666666666667,15,32,36.6666666666667,15,65,71.6666666666667,65,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","32873927",10,10,10,33.3333333333333,30,35,43.3333333333333,30,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","32876516",16.6666666666667,15,20,19.3333333333333,10,30,35,35,35,48.3333333333333,15,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","32884029",15,15,15,15,15,15,NA,NA,NA,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","32884556",15,15,15,NA,NA,NA,NA,NA,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","32884723",35,35,35,20,20,20,NA,NA,NA,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","32893688",15,15,15,NA,NA,NA,30,30,30,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","32894006",15,15,15,16.25,15,20,23.3333333333333,10,40,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","33107491",15,15,15,20,20,20,31.6666666666667,30,35,55,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","33172386",16.6666666666667,10,20,20,15,30,30,20,40,50,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","33255246",20,20,20,15,15,15,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","33428029",55,40,65,48.3333333333333,40,65,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","3430889",45,30,65,16.6666666666667,15,20,37.5,30,40,56.6666666666667,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","34400184",23.3333333333333,15,40,NA,NA,NA,NA,NA,NA,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","3445785",46.25,20,65,31.25,15,40,21.6666666666667,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","34503573",10,10,10,NA,NA,NA,NA,NA,NA,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","34515416",15,15,15,30,30,30,NA,NA,NA,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","34572562",NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","34573715",17.5,15,20,33.3333333333333,30,40,NA,NA,NA,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","34690139",17.5,15,20,35,35,35,NA,NA,NA,35,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","34977363",15,15,15,20,20,20,27.5,20,35,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","35546366",20,20,20,NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","3569578",11,10,12,40,40,40,NA,NA,NA,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","3575338",20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","35990267",15,15,15,40,40,40,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","36489408",37.5,35,40,38.3333333333333,35,40,65,65,65,31.6666666666667,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","36594665",18.3333333333333,15,20,21.6666666666667,15,35,35,35,35,48.3333333333333,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","37075013",12.5,10,15,NA,NA,NA,NA,NA,NA,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","37236302",15,15,15,28.3333333333333,15,35,21.6666666666667,15,30,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","3774099",31.6666666666667,20,40,30,20,40,30,20,40,48.3333333333333,40,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","37926108",40,40,40,30,30,30,35,35,35,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","38551583",25,15,35,33.3333333333333,30,35,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","38558662",22.3333333333333,10,42,53.3333333333333,30,65,26.6666666666667,20,30,38.3333333333333,15,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","38561325",65,65,65,28.3333333333333,10,40,37.5,10,65,28.3333333333333,20,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","38567213",16.6666666666667,15,20,31.25,20,40,20,15,30,45,30,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","38601290",20,20,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","38604490",NA,NA,NA,NA,NA,NA,16.6666666666667,10,30,26.6666666666667,10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","38641010",23.3333333333333,15,40,33.3333333333333,20,40,18.3333333333333,10,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","38665695",17.5,15,20,17.5,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","38667116",28.75,15,40,38.3333333333333,35,40,25,15,35,70,60,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","38667243",36.6666666666667,35,40,36.6666666666667,30,40,26.6666666666667,20,40,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","38668909",30,30,30,35,30,40,NA,NA,NA,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","38669358",15,15,15,NA,NA,NA,15,10,20,38.3333333333333,20,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","38671487",35,35,35,35,35,35,NA,NA,NA,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","38892442",40,40,40,44.3333333333333,30,65,78.3333333333333,65,85,41.6666666666667,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","38941394",13.3333333333333,10,20,31.6666666666667,15,40,35,35,35,28.3333333333333,20,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","38942002",33.3333333333333,15,65,26.6666666666667,20,40,30,20,40,36.6666666666667,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","38973256",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","38980483",65,65,65,48.3333333333333,35,65,37.5,35,40,50,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
