"","field_1","start_p10","lon","lat","altitude","dpto_ccdgo","mpio_ccdgo","zu_ccdgo","zu_cdivi","setu_ccdgo","setu_ccnct","secu_ccdgo","secu_ccnct","manz_ccdgo","manz_ccnct","cod_ctstr","manz_narea","manz_lati","manz_long","shape_Leng","shape_Area","MANZ_VIV","FT_ACT_VIV","Municipio"
"926",799,42987727,-75.5480547864328,6.29841111720518,1477,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","06","0500110000000001030406","050010103034",2075.82424574,6.29851739954,-75.5479928358,0.00202483141,1.6953e-07,46,"VIV_CNPV2018","Medellin"
"927",800,42991676,-75.5265691,6.23353916,1839,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","07","0500110000000090670107","050010817020",3531.78399171,6.23379354123,-75.5267666891,0.00226339438,2.884e-07,49,"VIV_CNPV2018","Medellin"
"928",802,43000384,-75.5496799,6.2952674,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"929",803,43011082,-75.5465391,6.3001842,1676,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","06","0500110000000001030306","050010103042",5464.69183983,6.29981075858,-75.5468740001,0.00581486998,4.4629e-07,161,"VIV_CNPV2018","Medellin"
"930",804,43025963,-75.5498281,6.295234,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"931",806,43033841,-75.5529462,6.2895226,1577,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","23","0500110000000001050523","050010105010",3231.63007692,6.28966786046,-75.5529164875,0.0059552722,2.6391e-07,129,"VIV_CNPV2018","Medellin"
"932",807,43034542,-75.5400232,6.2534746,1894,"05","001","000","05001000","9061","050011000000009061","03","05001100000000906103","48","0500110000000090610348","050010806026",2973.52753547,6.25373270349,-75.5401759384,0.00254137574,2.4282e-07,56,"VIV_CNPV2018","Medellin"
"933",808,43036224,-75.5474996,6.2992524,1658,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","07","0500110000000001030307","050010103043",1565.00396429,6.29937046554,-75.5475934208,0.00159937211,1.2781e-07,47,"VIV_CNPV2018","Medellin"
"934",809,43044407,-75.552135,6.2897004,1598,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","25","0500110000000001050525","050010105010",2024.81417385,6.28966226636,-75.5522715333,0.00166351694,1.6536e-07,31,"VIV_CNPV2018","Medellin"
"935",810,43057779,-75.5380581,6.2484812,1905,"05","001","000","05001000","9061","050011000000009061","06","05001100000000906106","24","0500110000000090610624","0500109008003",2393.48753476,6.24838618864,-75.5378664484,0.00185853611,1.9545e-07,13,"OPERATIVO FOCALIZADO 2022","Medellin"
"936",811,43062092,-75.5321029,6.2352593,1719,"05","001","000","05001000","0810","050011000000000810","03","05001100000000081003","36","0500110000000008100336","050010819007",10171.179025,6.23531291498,-75.531796997,0.00519783012,8.3057e-07,119,"RECUENTO 2023","Medellin"
"937",812,43065696,-75.5472576,6.295635,1687,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","09","0500110000000001010309","050010101029",2616.88046245,6.29578769058,-75.5474163286,0.00320816861,2.1371e-07,86,"RECUENTO 2022","Medellin"
"938",813,43066439,-75.5503948,6.2958915,1614,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","13","0500110000000001030713","050010207048",1942.18639604,6.29568923584,-75.5500975028,0.00234286955,1.5861e-07,42,"VIV_CNPV2018","Medellin"
"939",814,43066481,-75.5474709,6.29466,1694,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","22","0500110000000001010322","0500100101028",1101.16959102,6.2946435015,-75.5474962148,0.00191980586,8.993e-08,38,"VIV_CNPV2018","Medellin"
"940",816,43069093,-75.5272652,6.23520492,1880,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","18","0500110000000090660218","050010817041",1261.22056166,6.23537584382,-75.5271637157,0.00130794942,1.0299e-07,16,"VIV_CNPV2018","Medellin"
"941",817,43070425,-75.5473213,6.2885308,1716,"05","001","000","05001000","0105","050011000000000105","01","05001100000000010501","31","0500110000000001050131","050010105015",1469.24658786,6.28850346571,-75.5474369492,0.00154368108,1.1999e-07,47,"VIV_CNPV2018","Medellin"
"942",820,43075851,-75.5399897,6.253387,1944,"05","001","000","05001000","9061","050011000000009061","03","05001100000000906103","06","0500110000000090610306","050010806023",4488.17287368,6.2528010886,-75.5399829427,0.00363944225,3.6651e-07,40,"VIV_CNPV2018","Medellin"
"943",823,43085567,-75.5461741350219,6.30446263893748,1664,"05","001","000","05001000","0201","050011000000000201","01","05001100000000020101","02","0500110000000002010102","050010201026",9391.87397223,6.30440392313,-75.5455975028,0.0059781779,7.6702e-07,179,"VIV_CNPV2018","Medellin"
"944",824,43085637,-75.5394173,6.24347413,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","03","0500110000000008080503","0500109008000",2014.19392101,6.2435811752,-75.5392498744,0.00243584376,1.6448e-07,40,"VIV_CNPV2018","Medellin"
"945",825,43097896,-75.5472368,6.2957065,1687,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","09","0500110000000001010309","050010101029",2616.88046245,6.29578769058,-75.5474163286,0.00320816861,2.1371e-07,86,"RECUENTO 2022","Medellin"
"946",826,43100548,-75.5482706,6.2964667,1670,"05","001","000","05001000","0103","050011000000000103","05","05001100000000010305","10","0500110000000001030510","050010103017",1625.10713688,6.29645068167,-75.5482998615,0.00181294289,1.3272e-07,68,"VIV_CNPV2018","Medellin"
"947",828,43101586,-75.5279639,6.233576419,1824,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","16","0500110000000090670116","050010817017",1708.56389479,6.2337767196,-75.5279182081,0.00166279055,1.3952e-07,23,"VIV_CNPV2018","Medellin"
"948",829,43117917,-75.5530081,6.2895139,1577,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","23","0500110000000001050523","050010105010",3231.63007692,6.28966786046,-75.5529164875,0.0059552722,2.6391e-07,129,"VIV_CNPV2018","Medellin"
"949",830,43141643,-75.5385032858279,6.25495097914157,1475,"05","001","000","05001000","9061","050011000000009061","04","05001100000000906104","11","0500110000000090610411","0500109008026",4972.78978805,6.25504159342,-75.538305334,0.00418965582,4.0609e-07,43,"RECUENTO 2022","Medellin"
"950",832,43152836,-75.5267474,6.2336927,1826,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","07","0500110000000090670107","050010817020",3531.78399171,6.23379354123,-75.5267666891,0.00226339438,2.884e-07,49,"VIV_CNPV2018","Medellin"
"951",833,43159959,-75.549895,6.2964363,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","15","0500110000000001030715","0500100103010",2380.39747737,6.29648576424,-75.5497086425,0.00387685416,1.944e-07,74,"VIV_CNPV2018","Medellin"
"952",835,43203228,-75.5258582,6.23439479,1865,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","10","0500110000000090660210","050010817028",3389.0512245,6.23450369328,-75.5258537334,0.00284110171,2.7675e-07,43,"VIV_CNPV2018","Medellin"
"953",836,43205365,-75.5476761,6.2993299,1635,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","07","0500110000000001030307","050010103043",1565.00396429,6.29937046554,-75.5475934208,0.00159937211,1.2781e-07,47,"VIV_CNPV2018","Medellin"
"954",838,43251278,-75.5409995,6.243076,1729,"05","001","000","05001000","0808","050011000000000808","01","05001100000000080801","58","0500110000000008080158","050010811065",857.486342589,6.24303212212,-75.541139419,0.00106777132,7.002e-08,31,"VIV_CNPV2018","Medellin"
"955",842,43268570,-75.5295165,6.23740618,1828,"05","001","000","05001000","9066","050011000000009066","01","05001100000000906601","14","0500110000000090660114","050010816016",3481.32662847,6.23740133074,-75.5297115871,0.00284855153,2.8428e-07,7,"VIV_CNPV2018","Medellin"
"956",845,43279706,-75.5290631,6.2347943,1787,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","14","0500110000000090670114","050010816028",20326.0729576,6.23503882524,-75.5296336434,0.00722950103,1.65981e-06,69,"VIV_CNPV2018","Medellin"
"957",847,43286202,-75.53124,6.2354187,1739,"05","001","000","05001000","0810","050011000000000810","03","05001100000000081003","36","0500110000000008100336","050010819007",10171.179025,6.23531291498,-75.531796997,0.00519783012,8.3057e-07,119,"RECUENTO 2023","Medellin"
"958",848,43347982,-75.549219964418,6.29478996037804,1525,"05","001","000","05001000","0205","050011000000000205","01","05001100000000020501","16","0500110000000002050116","050010207046",13802.7357431,6.29509651541,-75.5504076184,0.00773748274,1.12723e-06,363,"VIV_CNPV2018","Medellin"
"959",849,4335238,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"960",850,43380042,-75.5396612,6.24392561,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","01","0500110000000008080501","0500109008000",1161.93038226,6.24383765912,-75.5397918974,0.0013933626,9.488e-08,31,"RECUENTO 2023","Medellin"
"961",854,43382433,-75.5392989,6.24299006,1757,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","07","0500110000000008080507","0500109008000",1836.79648061,6.24298510833,-75.5393749878,0.00301771148,1.4999e-07,12,"VIV_CNPV2018","Medellin"
"962",855,43436157,-75.5515317,6.2897053,1609,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","05","0500110000000001050505","050010105009",6602.77419807,6.28943956389,-75.5512495684,0.00355682897,5.3922e-07,32,"VIV_CNPV2018","Medellin"
"963",857,43447606,-75.5476918,6.2966572,1670,"05","001","000","05001000","0103","050011000000000103","05","05001100000000010305","14","0500110000000001030514","050010103018",1854.67769435,6.29653962057,-75.5474615214,0.00251542208,1.5147e-07,63,"VIV_CNPV2018","Medellin"
"964",858,43455918,-75.547473,6.2946312,1694,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","22","0500110000000001010322","0500100101028",1101.16959102,6.2946435015,-75.5474962148,0.00191980586,8.993e-08,38,"VIV_CNPV2018","Medellin"
"965",859,43485410,-75.5380581,6.2484812,1905,"05","001","000","05001000","9061","050011000000009061","06","05001100000000906106","24","0500110000000090610624","0500109008003",2393.48753476,6.24838618864,-75.5378664484,0.00185853611,1.9545e-07,13,"OPERATIVO FOCALIZADO 2022","Medellin"
"966",860,43489779,-75.5396753,6.24400076,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","01","0500110000000008080501","0500109008000",1161.93038226,6.24383765912,-75.5397918974,0.0013933626,9.488e-08,31,"RECUENTO 2023","Medellin"
"967",861,43500072,-75.5496799,6.2952674,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"968",863,43516112,-75.5460826,6.2819999,1726,"05","001","000","05001000","0302","050011000000000302","07","05001100000000030207","02","0500110000000003020702","050010302106",536.372492996,6.28178176143,-75.5461897331,0.00119194528,4.38e-08,25,"VIV_CNPV2018","Medellin"
"969",864,43524391,-75.55325,6.2896893,1577,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","23","0500110000000001050523","050010105010",3231.63007692,6.28966786046,-75.5529164875,0.0059552722,2.6391e-07,129,"VIV_CNPV2018","Medellin"
"970",865,43533488,-75.52953,6.23453005,1761,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","14","0500110000000090670114","050010816028",20326.0729576,6.23503882524,-75.5296336434,0.00722950103,1.65981e-06,69,"VIV_CNPV2018","Medellin"
"971",867,43534027,-75.546678,6.2995909,1658,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","23","0500110000000001030323","050010103048",6405.19635644,6.29976247812,-75.5463185059,0.00596455976,5.231e-07,213,"VIV_CNPV2018","Medellin"
"972",868,43534342,-75.5483861,6.2982791,1634,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","12","0500110000000001030412","050010103030",735.280074171,6.29829803224,-75.5483586569,0.00112020415,6.005e-08,20,"VIV_CNPV2018","Medellin"
"973",869,43535348,-75.5301099,6.23205491,1752,"05","001","000","05001000","0810","050011000000000810","01","05001100000000081001","27","0500110000000008100127","050010817006",8804.59549733,6.23192022214,-75.5303196189,0.00382261341,7.1897e-07,51,"VIV_CNPV2018","Medellin"
"974",873,43558865,-75.5495721,6.2951143,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"975",874,43558878,-75.5484324,6.2966905,1636,"05","001","000","05001000","0103","050011000000000103","05","05001100000000010305","06","0500110000000001030506","050010103019",3674.01573346,6.29681849973,-75.5480537931,0.00302835415,3.0005e-07,131,"VIV_CNPV2018","Medellin"
"976",875,43563684,-75.5521,6.289635,1598,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","25","0500110000000001050525","050010105010",2024.81417385,6.28966226636,-75.5522715333,0.00166351694,1.6536e-07,31,"VIV_CNPV2018","Medellin"
"977",876,43565062,-75.5468891,6.2965979,1688,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","03","0500110000000001010303","0500100101038",1123.0122619,6.29652745753,-75.5468354038,0.00145892811,9.171e-08,50,"VIV_CNPV2018","Medellin"
"978",877,43565594,-75.5514604,6.2876837,1619,"05","001","000","05001000","0106","050011000000000106","01","05001100000000010601","12","0500110000000001060112","050010106030",6118.8162975,6.2879046094,-75.5512790598,0.00434910629,4.997e-07,121,"VIV_CNPV2018","Medellin"
"979",878,43566435,-75.5272733,6.23477013,1856,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","04","0500110000000090660204","050010817032",2812.51343227,6.23466860068,-75.5273925689,0.00252332169,2.2967e-07,55,"VIV_CNPV2018","Medellin"
"980",880,43570005,-75.5278941,6.23384996,1824,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","16","0500110000000090670116","050010817017",1708.56389479,6.2337767196,-75.5279182081,0.00166279055,1.3952e-07,23,"VIV_CNPV2018","Medellin"
"981",881,43582831,-75.5385032858279,6.25495097914157,1561,"05","001","000","05001000","9061","050011000000009061","04","05001100000000906104","11","0500110000000090610411","0500109008026",4972.78978805,6.25504159342,-75.538305334,0.00418965582,4.0609e-07,43,"RECUENTO 2022","Medellin"
"982",882,43589509,-75.5514617,6.2886996,1619,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","04","0500110000000001050504","050010105008",4087.63387154,6.28864287,-75.551372985,0.00354221434,3.3382e-07,138,"VIV_CNPV2018","Medellin"
"983",883,43590647,-75.5489702,6.2972865,1636,"05","001","000","05001000","0103","050011000000000103","06","05001100000000010306","01","0500110000000001030601","050010103023",4735.88915465,6.29747170785,-75.5486501929,0.00334462125,3.8677e-07,89,"RECUENTO 2023","Medellin"
"984",884,43594778,-75.5291088,6.23478855,1787,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","14","0500110000000090670114","050010816028",20326.0729576,6.23503882524,-75.5296336434,0.00722950103,1.65981e-06,69,"VIV_CNPV2018","Medellin"
"985",886,43597042,-75.5395518,6.2425937,1757,"05","001","000","05001000","0809","050011000000000809","02","05001100000000080902","26","0500110000000008090226","050010813063",4398.00118548,6.24231400353,-75.5396896467,0.0033143434,3.5914e-07,142,"VIV_CNPV2018","Medellin"
"986",887,43598403,-75.5517602,6.2898771,1598,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","21","0500110000000001050521","050010105010",2956.19358175,6.29005470825,-75.5516164597,0.00201567966,2.4142e-07,61,"VIV_CNPV2018","Medellin"
"987",888,43600211,-75.5373941,6.239498786,1750,"05","001","000","05001000","0809","050011000000000809","02","05001100000000080902","38","0500110000000008090238","050010814008",3978.20508761,6.23951166138,-75.5373843883,0.00301642498,3.2486e-07,42,"VIV_CNPV2018","Medellin"
"988",889,43600567,-75.5392384,6.2423599,1743,"05","001","000","05001000","0809","050011000000000809","02","05001100000000080902","44","0500110000000008090244","050010813062",3264.97266837,6.24213006665,-75.5390290399,0.0024376156,2.6662e-07,61,"VIV_CNPV2018","Medellin"
"989",890,43605902,-75.5255823615081,6.23442378493049,1578,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","33","0500110000000090660233","050010817027",3190.9047884,6.23453233867,-75.5255800109,0.00259578862,2.6057e-07,45,"VIV_CNPV2018","Medellin"
"990",891,43607068,-75.5254273,6.23454245,1890,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","32","0500110000000090660232","050010817026",2032.39817914,6.23455801961,-75.5253418013,0.00213084474,1.6596e-07,34,"RECUENTO 2021","Medellin"
"991",894,43613777,-75.5260042,6.23362643,1839,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","06","0500110000000090670106","050010817022",2249.78121612,6.23353704689,-75.5260570258,0.00202780599,1.8372e-07,20,"VIV_CNPV2018","Medellin"
"992",895,43615569,-75.5392304,6.2423849,1743,"05","001","000","05001000","0809","050011000000000809","02","05001100000000080902","44","0500110000000008090244","050010813062",3264.97266837,6.24213006665,-75.5390290399,0.0024376156,2.6662e-07,61,"VIV_CNPV2018","Medellin"
"993",896,43632097,-75.5476433,6.2993226,1635,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","07","0500110000000001030307","050010103043",1565.00396429,6.29937046554,-75.5475934208,0.00159937211,1.2781e-07,47,"VIV_CNPV2018","Medellin"
"994",897,43634284,-75.5279583,6.23335664,1824,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","26","0500110000000090670126","050010817014",1441.12585704,6.23320438639,-75.5280276602,0.00157466294,1.1768e-07,19,"VIV_CNPV2018","Medellin"
"995",900,43640603,-75.5262606,6.23354576,1839,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","33","0500110000000090670133","050010817022",391.14769821,6.23352141965,-75.5263207532,0.00073384601,3.194e-08,2,"VIV_CNPV2018","Medellin"
"996",901,43643362,-75.5496421,6.2990723,1596,"05","001","000","05001000","0203","050011000000000203","02","05001100000000020302","01","0500110000000002030201","050010205007",3990.99188443,6.29936820022,-75.5497461683,0.00351042381,3.2593e-07,82,"VIV_CNPV2018","Medellin"
"997",902,43661822,-75.5497812,6.2965646,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","15","0500110000000001030715","0500100103010",2380.39747737,6.29648576424,-75.5497086425,0.00387685416,1.944e-07,74,"VIV_CNPV2018","Medellin"
"998",903,43662572,-75.5503948,6.2958915,1614,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","13","0500110000000001030713","050010207048",1942.18639604,6.29568923584,-75.5500975028,0.00234286955,1.5861e-07,42,"VIV_CNPV2018","Medellin"
"999",904,43672851,-75.5467099,6.2963251,1688,"05","001","000","05001000","0101","050011000000000101","03","05001100000000010103","24","0500110000000001010324","050010101036",793.010100135,6.29605575143,-75.5467780349,0.00144001971,6.476e-08,88,"VIV_CNPV2018","Medellin"
"1000",905,43681503,-75.5322214,6.23550212,1719,"05","001","000","05001000","0810","050011000000000810","03","05001100000000081003","43","0500110000000008100343","050010819006",6254.85347702,6.23545691266,-75.5326188994,0.00511688959,5.1077e-07,79,"VIV_CNPV2018","Medellin"
"1001",906,43700046,-75.5493439,6.2991391,1596,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","10","0500110000000001030410","050010103026",3185.93970567,6.29914097841,-75.54919881,0.00224792848,2.6019e-07,84,"VIV_CNPV2018","Medellin"
"1002",907,43733194,-75.5480777,6.2990356,1650,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","03","0500110000000001030403","050010103037",2106.60910513,6.29920982051,-75.5482523767,0.00246238275,1.7204e-07,89,"VIV_CNPV2018","Medellin"
"1003",908,43750015,-75.5260731,6.23302193,1797,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","37","0500110000000090670137","050010817001",38808.3124083,6.23278884007,-75.5266868359,0.01143163117,3.16905e-06,59,"VIV_CNPV2018","Medellin"
"1004",909,43752818,-75.5262539,6.23349819,1839,"05","001","000","05001000","9067","050011000000009067","01","05001100000000906701","33","0500110000000090670133","050010817022",391.14769821,6.23352141965,-75.5263207532,0.00073384601,3.194e-08,2,"VIV_CNPV2018","Medellin"
"1005",913,43826103,-75.5501537,6.2964202,1614,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","08","0500110000000001030708","050010103008",2419.96303467,6.29641902225,-75.5501384053,0.0029022417,1.9763e-07,101,"VIV_CNPV2018","Medellin"
"1006",914,43836211,-75.5530081,6.2895139,1577,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","23","0500110000000001050523","050010105010",3231.63007692,6.28966786046,-75.5529164875,0.0059552722,2.6391e-07,129,"VIV_CNPV2018","Medellin"
"1007",920,43922866,-75.549048,6.2955433,1650,"05","001","000","05001000","0103","050011000000000103","06","05001100000000010306","11","0500110000000001030611","0500100103003",856.298903084,6.29561173254,-75.5489608142,0.00121468439,6.993e-08,29,"VIV_CNPV2018","Medellin"
"1008",923,43991863,-75.5498281,6.295234,1637,"05","001","000","05001000","0204","050011000000000204","01","05001100000000020401","12","0500110000000002040112","050010207047",1878.30368727,6.29511113621,-75.5495035042,0.00266673861,1.534e-07,72,"VIV_CNPV2018","Medellin"
"1009",925,44002874,-75.5476712,6.2966702,1660,"05","001","000","05001000","0103","050011000000000103","05","05001100000000010305","14","0500110000000001030514","050010103018",1854.67769435,6.29653962057,-75.5474615214,0.00251542208,1.5147e-07,63,"VIV_CNPV2018","Medellin"
"1010",928,44150186,-74.817223,10.930935,62,"08","001","000","08001000","2902","080011000000002902","04","08001100000000290204","08","0800110000000029020408","0800101090243",10448.5989317,10.9313973929,-74.8170748824,0.00463330693,8.6398e-07,108,"VIV_CNPV2018","Baranquilla"
"1011",929,44158176,-74.804047,10.939154,58,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","16","0800110000000030011216","0800101070374",5434.65176997,10.9394465081,-74.804445103,0.00395327217,4.494e-07,42,"VIV_CNPV2018","Baranquilla"
"1012",931,45509337,-75.5512274,6.2881335,1619,"05","001","000","05001000","0106","050011000000000106","01","05001100000000010601","12","0500110000000001060112","050010106030",6118.8162975,6.2879046094,-75.5512790598,0.00434910629,4.997e-07,121,"VIV_CNPV2018","Medellin"
"1013",932,45578869,-74.8146037,10.9535265,52,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","07","0800110000000027010507","0800101080157",14718.513139,10.9537374406,-74.8147723798,0.00547511015,1.21715e-06,99,"RECUENTO 2021","Baranquilla"
"1014",933,45584758,-74.8167948,10.9528085,47,"08","001","000","08001000","3705","080011000000003705","13","08001100000000370513","02","0800110000000037051302","0800101080155",2418.62690018,10.9529945225,-74.8168654097,0.00200251311,2.0001e-07,38,"RECUENTO 2022","Baranquilla"
"1015",936,4721794,-76.5634612726686,3.39155855837147,1108,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","02","7600110000000018141002","0000000000000",4168.51436056,3.39140355746,-76.5637179544,0.00324453433,3.3859e-07,36,"VIV_CNPV2018","Cali"
"1016",937,4755752,-76.560104,3.423701,1154,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","35","7600110000000020060435","0000000000000",74084.446157,3.42518085989,-76.5617360072,0.01414721795,6.01781e-06,0,"VIV_CNPV2018","Cali"
"1017",939,48612619,-76.5604944,3.3910889,1069,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","57","7600110000000018140457","0000000000000",5321.34214687,3.39107087634,-76.5605698324,0.0036201274,4.3223e-07,34,"VIV_CNPV2018","Cali"
"1018",940,48614162,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1019",941,49670234,-75.5382019,6.23872954,1729,"05","001","000","05001000","0809","050011000000000809","02","05001100000000080902","09","0500110000000008090209","050010814007",3055.22897949,6.23883503454,-75.5381409303,0.00304065871,2.4949e-07,64,"VIV_CNPV2018","Medellin"
"1020",942,49691954,-75.5392171,6.24375669,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","03","0500110000000008080503","0500109008000",2014.19392101,6.2435811752,-75.5392498744,0.00243584376,1.6448e-07,40,"VIV_CNPV2018","Medellin"
"1021",943,4995718,-74.803276,10.938609,56,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","07","0800110000000030011207","0000000000000",6200.70854374,10.9388436226,-74.8034923774,0.00304776749,5.1275e-07,67,"VIV_CNPV2018","Baranquilla"
"1022",944,50947411,-75.5321943,6.23734085,1739,"05","001","000","05001000","0810","050011000000000810","04","05001100000000081004","14","0500110000000008100414","0500100819014",1455.30787795,6.23733780763,-75.5321366111,0.00220138422,1.1884e-07,41,"VIV_CNPV2018","Medellin"
"1023",945,5122512,-74.8223451272157,10.9488049505222,28,"08","001","000","08001000","3705","080011000000003705","02","08001100000000370502","18","0800110000000037050218","0800101080104",2183.27842545,10.9487472131,-74.8221954754,0.0018819385,1.8054e-07,23,"VIV_CNPV2018","Baranquilla"
"1024",946,52136819,-74.8166716,10.9569471,53,"08","001","000","08001000","2701","080011000000002701","02","08001100000000270102","05","0800110000000027010205","0800101080210",14743.3903084,10.9565921606,-74.8163977575,0.00477440952,1.21922e-06,97,"VIV_CNPV2018","Baranquilla"
"1025",947,5217736,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1026",950,55228378,-74.8166578269889,10.92676908957,85,"08","001","000","08001000","2902","080011000000002902","11","08001100000000290211","15","0800110000000029021115","0800101090250",1619.91076858,10.9267445362,-74.8165156438,0.00151198666,1.3395e-07,23,"VIV_CNPV2018","Baranquilla"
"1027",953,55232316,-74.8288065,10.9519633,34,"08","001","000","08001000","2602","080011000000002602","07","08001100000000260207","13","0800110000000026020713","0800101120088",3330.69234992,10.9517863456,-74.829123856,0.00236762647,2.7543e-07,42,"RECUENTO 2023","Baranquilla"
"1028",954,55240557,-74.818298,10.929461,68,"08","001","000","08001000","2902","080011000000002902","04","08001100000000290204","14","0800110000000029020414","0800101090226",2507.73538646,10.9296186264,-74.818122901,0.0019700628,2.0736e-07,26,"VIV_CNPV2018","Baranquilla"
"1029",955,55300439,-74.804497,10.939569,61,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","16","0800110000000030011216","0800101070374",5434.65176997,10.9394465081,-74.804445103,0.00395327217,4.494e-07,42,"VIV_CNPV2018","Baranquilla"
"1030",956,57304740,-74.822975,10.9516907,42,"08","001","000","08001000","3705","080011000000003705","06","08001100000000370506","04","0800110000000037050604","0800101080151",4612.47527005,10.9519338561,-74.8231535243,0.00246315943,3.8143e-07,37,"VIV_CNPV2018","Baranquilla"
"1031",959,64558825,-74.822975,10.9516907,42,"08","001","000","08001000","3705","080011000000003705","06","08001100000000370506","04","0800110000000037050604","0800101080151",4612.47527005,10.9519338561,-74.8231535243,0.00246315943,3.8143e-07,37,"VIV_CNPV2018","Baranquilla"
