"start_p10","hh_id","tratamiento_control","city","pledge","edad_hh","mujer_hh","escolaridad_hh","edad","edad_sq","afro","mujeres_1","educacionninguno","educacionprimaria_o_menos","educacionsecundaria_completa","educacionsecundaria_incompleta","educaciontecnica_teconologica","educacionuniversidad","educacionprimaria_o_menos_ninguno","hh_size","nino_0_a_5","nino_0_a_6","nino_13_a_17","nino_7_a_12","nino_18_a_24","nino_25_a_40","nino_41_a_65","nino_66","nino","nino_0_a_14","joven_15_a_24","adulto_25_59","adulto_mayor_60","adulto","adulto_mayor_65","adulto_mayor","hijos","padres","otros","moda_cmh_p9","poblacion_edad_trabajar_1","poblacion_edad_trabajar_juvenil_1","desempleo_1","desempleo_juvenil_1","participacion_laboral_1","participacion_laboral_juvenil_1","empleado_con_contrato_formal_1","empleado_con_seguridad_social_1","empleado_insatisfecho_laboralmente_1","empleado_con_sub_empleado_1_1","empleado_con_ingreso_menor_salario_minimo_1","empleado_canales_busqueda_formales_1","asalariados_1","n","empleados_1","desempleo_dummy","piso_tierra","piso_mejor","cocina_prov","bano_bald","bano_todas","satisfaccion_hh","n_rooms","n_bedrooms","n_baths","n_living","sspp","percepcion_agua","cocina_mejor","modd_ig_p4","modd_ig_p48","modd_ig_p49","modd_ig_p56","pobreza_modera_y_extrema_sisben","fuente_informal","ing","ing_insuf","gast","ingr_alimento","gast_sal","deuda","valor_deuda","fuente_ingreso","porct_ingreso_fuente","financiacion_deuda","precio_venta","ingreso_futuro","total_ahorro","meses_ahorro","cuenta_ahorro","visita_medico","diarrea","vomito","fiebre","irritaciones","i_health_perc","i_health_perc_sum","edad_0_a_6","edad_7_a_12","edad_13_a_17","edad_15_a_18","edad_18_a_24","edad_25_a_40","edad_41_a_65","edad_66","visita_medico_edad_0_a_6","visita_medico_edad_7_a_12","visita_medico_edad_13_a_17","visita_medico_edad_15_a_18","visita_medico_edad_18_a_24","visita_medico_edad_25_a_40","visita_medico_edad_41_a_65","visita_medico_edad_66","diarrea_edad_0_a_6","diarrea_edad_7_a_12","diarrea_edad_13_a_17","diarrea_edad_15_a_18","diarrea_edad_18_a_24","diarrea_edad_25_a_40","diarrea_edad_41_a_65","diarrea_edad_66","vomito_edad_0_a_6","vomito_edad_7_a_12","vomito_edad_13_a_17","vomito_edad_15_a_18","vomito_edad_18_a_24","vomito_edad_25_a_40","vomito_edad_41_a_65","vomito_edad_66","fiebre_edad_0_a_6","fiebre_edad_7_a_12","fiebre_edad_13_a_17","fiebre_edad_15_a_18","fiebre_edad_18_a_24","fiebre_edad_25_a_40","fiebre_edad_41_a_65","fiebre_edad_66","irritaciones_edad_0_a_6","irritaciones_edad_7_a_12","irritaciones_edad_13_a_17","irritaciones_edad_15_a_18","irritaciones_edad_18_a_24","irritaciones_edad_25_a_40","irritaciones_edad_41_a_65","irritaciones_edad_66","i_health_perc_edad_0_a_6","i_health_perc_edad_7_a_12","i_health_perc_edad_13_a_17","i_health_perc_edad_15_a_18","i_health_perc_edad_18_a_24","i_health_perc_edad_25_a_40","i_health_perc_edad_41_a_65","i_health_perc_edad_66","i_health_perc_sum_edad_0_a_6","i_health_perc_sum_edad_7_a_12","i_health_perc_sum_edad_13_a_17","i_health_perc_sum_edad_15_a_18","i_health_perc_sum_edad_18_a_24","i_health_perc_sum_edad_25_a_40","i_health_perc_sum_edad_41_a_65","i_health_perc_sum_edad_66","i_healh","i_healh_edad_0_a_6","i_healh_edad_7_a_12","i_healh_edad_13_a_17","i_healh_edad_15_a_18","i_healh_edad_18_a_24","i_healh_edad_25_a_40","i_healh_edad_41_a_65","i_healh_edad_66","moda_cmh_p12","seguridad_barrio","instituciones_gobierno","instituciones_empresas_serv_pub","instituciones_policia","instituciones_jac","instituciones_asociaciones_locales","instituciones_iglesias","imagen_privados","privadas_bienestar","satisfecho_barrio","relacion_vecinos","satisfaccion","animo","nervioso","moral_baja","calmado","feliz","vitalidad","satisfecho","cosas_bien","no_controlar_cosas","seguridad","dificultades","energia","agotado","cansado","reducir_trabajo","baja_productividad","trabajo_sin_cuidado","i_vitalidad","i_rol_emocional","i_salud_mental","i_animo","i_satisfaccion","i_extra","i_mental","moda_cmh_p7","modg_ef_p2","modg_ef_p3","modg_ef_p4","modg_ef_p5","modg_ef_p6","modg_ef_p7","modg_ef_p25","modg_ef_p26","modg_ef_p27","modg_ef_p28","modg_ef_p29","modg_ef_p30","modg_ef_p8","modg_ef_p9","modg_ef_p10","modg_ef_p11","modg_ef_p12","modg_ef_p13","modg_ef_p14","modg_ef_p15","modg_ef_p16","modg_ef_p17","escucha","aceptacion","satisfaccion_comportamiento","mejorar_tristeza","saber_problemas","apoyo","i_ambiente_familiar","economic_empowerment_index","family_functionality","family_violence_index_C","family_responsiveness_index_C","family_functionality_index_c","family_functionality_index","oficios_frecuente","oficios_mejoramiento_frecuente","trabajo_frecuente","n_oficios","n_trabajo","oficio_first","oficio_second","oficio_third","horas_oficios","horas_trabajo","oficio_first_dummy","oficio_second_dummy","oficio_third_dummy","Interv_budget_subtotal_est","slope_50","FSI_endline","FSI_theta_endline","FSI_theta_se_endline","quejas","weights","time"
"1001851457","uuid:135c4bc5-fa15-455b-aff2-49acad56732b",1,"Barranquilla",3,35,1,"secundaria_incompleta",21.5,922.166666666667,1,0.666666666666667,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0.833333333333333,6,1,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.666666666666667,0.666666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,129,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,0,1,0,0,1,4,5,2,1,1,NA,3,0,2,1,NA,NA,1,NA,1,0,"2","3",1,0,NA,"3",60,NA,4e+07,4,1,NA,NA,0.5,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,1,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",1,1,1,1,0,1,"1","3","2",3,4,3,3,3,3,3,5,4,3,2,3,5,5,3,3,2,2,2,0.75,0.25,0.5,0.5,0.75,0.5625,0.544117647058823,1.66666666666667,3,3,2,2,3,3,1,0,1,0,0,1,3,4,4,2,4,4,4,4,NA,4,4,4,3,3,4,4,0.666666666666667,0.125,NA,0.875,0.666666666666667,NA,1,1,1,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0,48,NA,TRUE,TRUE,FALSE,4.93507085847331,0.02,0.683623562705177,0.304209139784395,NA,0,1,0
"1002022185","uuid:4f39b104-9e10-4eae-8470-5d56eae428f1",0,"Barranquilla",1,83,1,"primaria_o_menos",50.6,3330.2,0,0.4,0.2,0.4,0,0.4,0,0,0.6,5,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0.2,0.4,0.4,1,0.4,0.4,0,0.4,0.6,253,5,2,0,0,0.4,0.5,0,1,0,0,1,0,1,5,2,FALSE,0,1,0,0,1,NA,1,1,1,1,NA,3,0,1,1,NA,NA,1,NA,3,0,"2","3",1,0,NA,"2",40,NA,7e+07,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"4",0,0,0,0,0,0,"2","4","4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,3,3,4,1,3,1,0,0,0,0,0,0,3,4,4,4,4,4,3,3,2,3,4,4,5,2,4,2,0.625,0,49,0.958333333333333,0.625,0.6875,4,0.4,0.6,0.4,0,0.4,0.4,0,0,NA,30,TRUE,FALSE,FALSE,7.47145961897375,0.06,0.999779510355034,1.76028713678692,NA,0,0.478651685393259,0
"1002026183","uuid:4d822c2f-9718-4697-9514-180c572ed5ac",0,"Barranquilla",1,35,1,"secundaria_completa",26.8333333333333,1262.83333333333,0,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0.5,6,1,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.5,0.5,0,161,4,2,0,0,0.5,0.5,0,1,0,0,0,0.5,0,6,2,FALSE,0,1,0,0,1,3,1,1,1,1,NA,3,0,2,1,NA,NA,0.833333333333333,NA,3,0,"2","2",1,0,NA,"1",50,NA,1e+07,4,1,NA,NA,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4",0,0,0,0,0,0,"3","3","3",2,3,2,3,2.5,3.5,3.5,3,3,3,3,2.5,3.5,2.5,3.5,3.5,2,2,2,0.53125,0.25,0.53125,0.25,0.5,0.5,0.455882352941176,1.5,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,0.75,0.25,50,1,0.75,0.5,4,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0,0,TRUE,TRUE,TRUE,6.28978075196745,0.14,0.440079759139994,-0.817448625358485,NA,0,0.638202247191012,0
"1002034065","uuid:0bf8abfb-65fe-4d12-ae2d-8832737f3caf",0,"Barranquilla",1,32,1,"tecnica_teconologica",23.5,766.5,0,0.5,0,0.25,0.25,0.25,0.25,0,0.25,4,0,0,0,0.5,0,0.25,0.25,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,94,2,0,0,NA,0.5,NA,0,1,0,0,0,0,0,4,1,FALSE,0,1,0,0,0,4,2,1,1,1,NA,3,0,1,1,NA,NA,1,NA,2,0,"4","3",0,0,NA,"2",50,NA,2e+07,5,1,NA,NA,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0.25,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,1,0,0,"1","2","2",5,4,5,5,5,1,5,5,4,4,2,4,5,5,5,3,2,2,2,0.875,0.25,0.75,1,0.75,0.6875,0.691176470588235,1.5,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,54,1,0.75,0.75,4,0.5,0.5,0.5,0,0.5,0,0.5,0,NA,0,FALSE,TRUE,FALSE,7.47145961897375,0.08,0.542812440155898,-0.344306185647042,NA,0,2.23370786516854,0
"1002130477","uuid:b6de1024-5a8a-44ef-a542-60ccdc5cbf7b",1,"Barranquilla",3,27,0,"secundaria_completa",26.75,828.25,0,0.75,0,0,0.75,0.25,0,0,0,4,0,0,0,0.25,0,0.5,0.25,0,0.25,0.25,0,0.75,0,0.75,0,0,0,0.5,0.5,107,3,2,0,0,0.666666666666667,1,0.5,1,0.5,0,1,1,1,4,2,FALSE,0,1,1,0,1,NA,3,1,1,1,NA,3,0,1,1,NA,NA,0.75,NA,3,0,"1","4",1,0,NA,"1",30,NA,1.2e+07,5,1,NA,NA,0,0,0.25,0.25,0,0.25,0.5,0,0.25,0,0,0,0.5,0.25,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.25,0,NA,0,0,0,0,0,0.25,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,1,NA,0,0,0,0,0,1,0,1,"2",1,1,0,0,0,0,"1","2","4",3,4,2,3,3,4,5,3,4,2,3,3,3,4,3,2,1,1,1,0.5,0,0.6875,0.25,0.75,0.4375,0.441176470588235,1.75,3,3,3,3,3,3,1,1,1,1,1,1,2,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,50,0.833333333333333,0.75,0.75,4,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,48,TRUE,FALSE,FALSE,4.94572504709996,0.02,0.480600925170252,-0.630825603687898,NA,0,1,0
"1002155243","uuid:8609e4b0-79a4-42af-9746-5ead80bce63f",1,"Barranquilla",2,36,1,"primaria_o_menos",25,746,1,1,0,0.5,0,0.5,0,0,0.5,2,0,0,0.5,0,0,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,50,1,0,0,NA,1,NA,0,1,0,0,1,0,1,2,1,FALSE,0,1,1,0,1,4,5,2,1,1,NA,3,0,4,1,NA,NA,1,NA,5,1,"1","5",1,0,NA,"1",50,NA,3.5e+07,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"3","3","2",3,4,2,5,5,5,5,3,4,1,5,4,5,5,5,4,2,2,2,0.8125,0.25,1,0.25,0.75,0.6875,0.691176470588235,2,3,3,3,3,3,3,1,1,1,1,1,1,4,4,2,3,4,4,3,3,3,3,4,4,4,4,4,4,0.75,0.25,51,0.875,0.75,0.75,4,0.5,0.5,0.5,0,0.5,0.5,0,0,NA,0,TRUE,FALSE,FALSE,5.85621831689882,0.04,0.683623562705177,0.304209139784395,NA,0,1,0
"1002163129","uuid:a622dee7-338c-4b6a-ad3a-96d7c12a585f",0,"Barranquilla",1,31,0,"ninguno",31,961,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,31,1,0,0,NA,1,NA,0,1,0,0,0,0,0,1,1,FALSE,0,1,0,0,0,4,2,1,1,1,NA,3,0,3,1,NA,NA,0,NA,3,0,"1","3",1,0,NA,"3",50,NA,2e+07,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,1,0,0,"2","2","2",5,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,0.5,0,0.5,0.75,0.75,0.5,0.441176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,NA,FALSE,FALSE,FALSE,7.78691323676188,0.02,0.992211197387453,1.72543075003083,NA,0,0.957303370786517,0
"1002793265","uuid:36d0be1c-a47a-4243-bf32-f20c6dc41c6c",1,"Cali",3,35,1,"tecnica_teconologica",39,1905,0,0.571428571428571,0.142857142857143,0.428571428571429,0,0.142857142857143,0.285714285714286,0,0.571428571428571,7,0,0,0.142857142857143,0.142857142857143,0,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.571428571428571,0.142857142857143,0.714285714285714,0.142857142857143,0,0.285714285714286,0.571428571428571,0.142857142857143,273,6,1,0,NA,0.5,0,0.333333333333333,1,0,0,0.666666666666667,0,0.666666666666667,7,3,FALSE,0,1,0,1,1,2,6,3,1,1,NA,1,0,1,1,NA,1,0.714285714285714,0,2,0,"4","2",0,1,"8","1",20,0,1.2e+08,5,1,NA,1,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0.285714285714286,0.285714285714286,0.142857142857143,NA,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0.142857142857143,0,0,NA,0,0,0,0,0.142857142857143,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.285714285714286,0,0,1,NA,0,0,0,0,1,0,0,1,"4",0,0,0,0,0,0,"2","4","4",3,3.4,4.8,4.6,5,5,5,5,4,4.4,1.8,4.6,4.4,5,4.2,4.2,2,2,2,0.9,0.25,0.975,0.95,0.75,0.7,0.75,1.57142857142857,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,0.25,64,1,1,1,4,0.666666666666667,0.666666666666667,0.5,0,0.5,0.166666666666667,0.5,0,NA,24,TRUE,TRUE,FALSE,4.36263008714107,0.12,0.612477150848033,-0.0234605613265199,NA,0,1,0
"100306195","uuid:5373abe8-1613-49c3-827b-834b3ee7a99c",0,"Medellín",1,44,0,"secundaria_completa",32.25,1204.25,0,0.75,0,0,0.5,0,0,0.5,0,4,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,1,0,0,0.5,0.5,0,129,4,2,0,0,0.75,0.5,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,4,3,FALSE,0,1,1,0,1,NA,5,2,1,1,NA,4,0,2,3,0,1,0,1,4,0,"4","4",0,1,"8","1",90,1,5e+07,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0.5,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"1",1,0,0,0,0,0,"3","4","1",5,2.66666666666667,3.33333333333333,4,4,3.33333333333333,4,4,4,4,3.66666666666667,3.66666666666667,4.33333333333333,4,3.33333333333333,3.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,0.666666666666667,0.166666666666667,0.708333333333333,0.583333333333333,0.75,0.729166666666667,0.602941176470588,1.75,3,3,3,3,3,3,0,0,1,1,1,1,4,4,4,4,2,4,3,3,3,3,4,4,4,4,4,4,0.75,0.166666666666667,52,0.916666666666667,0.75,0.75,4,0.25,0.25,0.75,0,0.5,0.25,0,0,NA,66,TRUE,FALSE,FALSE,5.00180006841593,0.12,0.639067696429786,0.0990040281828441,NA,0,0.638202247191012,0
"1005706694","uuid:e373c005-edb5-467a-a08d-ecdb259bedc6",0,"Cali",1,24,1,"secundaria_completa",14.75,338.75,1,0.5,0.25,0.25,0.25,0.25,0,0,0.5,4,1,0.25,0,0.25,0.25,0.25,0,0,0.5,0.5,0.25,0.25,0,0.5,0,0,0.5,0.5,0,59,2,2,0,0,1,1,0.5,1,0.5,0,0.5,0.5,0.5,4,2,FALSE,0,0,1,0,1,4,6,4,1,1,NA,3,0,2,1,NA,1,0.75,1,5,1,"4","5",0,1,"8","1",20,1,3e+07,4,1,NA,1,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","2","1",5,4,5,4,4,2,2,5,4,3,3,4,4,5,5,5,2,2,2,1,0.25,0.5,1,0.75,0.625,0.647058823529412,1.5,3,3,3,3,2,2,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,4,4,4,4,3,3,0.666666666666667,0.25,44,1,0.666666666666667,0.25,3,1,1,1,0,1,0,1,0,NA,48,FALSE,TRUE,FALSE,4.21279196381475,0.12,0.39144659853586,-1.04143199687739,NA,0,1.43595505617978,0
"1005934818","uuid:1354dcff-f0a8-4704-9fbc-d107bcb1c746",0,"Cali",1,23,1,"secundaria_incompleta",13.5,272.5,0,0.25,0.5,0,0,0.5,0,0,0.5,4,2,0.5,0,0,0.5,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0.5,0,54,2,2,0,0,0.5,0.5,1,1,1,1,0,0,0,4,1,FALSE,0,0,1,0,1,4,2,1,1,1,NA,3,0,2,1,NA,NA,1,NA,5,1,"4","2",0,0,NA,"2",100,NA,1e+07,4,1,NA,NA,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"1","1","2",3,4,5,5,5,5,5,5,5,5,5,4.5,5,5,5,5,2,2,2,1,0.25,1,1,1,0.96875,0.860294117647059,1.25,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,0.25,64,1,1,1,4,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,15,TRUE,FALSE,FALSE,5.49607614939486,0.12,0.740262968764987,0.56506582630265,NA,0,0.319101123595506,0
"1006233749","uuid:4d066b75-0f41-4bd9-ad84-83d545de1b89",1,"Cali",3,29,1,"secundaria_completa",19.5,470.5,0,1,0,0.5,0.5,0,0,0,0.5,2,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,39,1,0,0,NA,1,NA,1,1,0,0,0,1,1,2,1,FALSE,0,1,1,0,1,5,3,2,1,1,NA,2,0,2,1,NA,1,1,0,3,0,"4","3",0,1,"8","1",100,0,2e+07,4,1,NA,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,1,0,0,"3","3","1",3,5,5,3,3,3,4,5,4,3,3,3,3,5,5,5,2,1,1,1,0.0833333333333333,0.5625,1,0.75,0.5,0.602941176470588,2,3,3,3,4,4,4,1,1,1,1,1,1,4,4,2,4,4,4,4,4,4,4,4,4,4,5,5,5,0.875,0.25,59,0.916666666666667,0.875,1,4,1,1,1,0,1,0,1,0,NA,0,FALSE,TRUE,FALSE,5.26056369509693,0.24,0.360527571982179,-1.18383170369364,NA,0,1,0
"10068285","uuid:82fcf04f-8228-4e85-a5c9-d78c430365a0",0,"Cali",1,75,0,"primaria_o_menos",47,2993,0,0.5,0,0.5,0.5,0,0,0,0.5,2,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,1,0.5,0.5,0,0.5,0.5,94,2,1,0,0,0.5,1,1,1,1,1,1,0,0,2,1,FALSE,0,1,1,0,1,4,1,1,1,1,NA,3,0,2,1,NA,NA,1,NA,5,1,"1","3",1,0,NA,"2",50,NA,1.5e+07,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,0,"2","4","2",3,4,4,5,5,4.5,5,4.5,4,4.5,5,4,4.5,4,4,4,2,2,2,0.78125,0.25,0.96875,0.75,0.75,0.875,0.75,1.5,3,4,4,4,4,4,0,0,0,1,1,0,4,4,4,4,4,4,3,4,4,4,4,5,5,5,5,5,0.958333333333333,0.0833333333333333,62,1,0.958333333333333,0.9375,4,0.5,0.5,0.5,0,0.5,0.5,0,0,NA,60,TRUE,FALSE,FALSE,6.35976302719505,0.28,0.332885624869892,-1.31113859538332,NA,0,2.23370786516854,0
"1007132436","uuid:65da05e3-95a3-45ed-b282-4df6cb705b82",1,"Barranquilla",3,26,0,"secundaria_completa",17.4,373,1,0.6,0,0.6,0.4,0,0,0,0.6,5,0,0,0,0.4,0.2,0.4,0,0,0.4,0.4,0.2,0.4,0,0.6,0,0,0.6,0.4,0,87,3,3,0,0,0.666666666666667,0.666666666666667,0.5,1,1,1,0.5,0,0.5,5,2,FALSE,1,0,1,NA,NA,4,2,1,0,0,NA,3,0,2,1,NA,NA,1,NA,4,0,"3","3",1,0,NA,"1",70,NA,1.6e+07,4,1,NA,NA,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0.4,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"2",0,0,0,0,0,1,"3","4","2",4,4,3,5,5,5,5,5,5,1,3,3,3,5,5,5,2,2,2,1,0.25,1,0.5,1,0.375,0.691176470588235,1.6,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,0.75,0.25,55,1,0.75,0.8125,4,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,NA,0,TRUE,FALSE,FALSE,4.67051848811717,0,0.992211197387453,1.72543075003083,NA,0,1,0
"1007175950","uuid:2156307c-de06-4e1f-94ff-5aee44b226a1",1,"Barranquilla",3,30,0,"secundaria_incompleta",16,416.5,1,0.25,0.25,0.25,0,0.25,0.25,0,0.5,4,1,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,64,2,1,0,NA,0.5,0,0,1,1,1,1,0,0,4,1,FALSE,0,1,0,0,1,NA,4,1,1,1,NA,3,0,2,1,NA,NA,1,NA,5,1,"4","5",0,0,NA,"1",70,NA,2.5e+07,4,1,NA,NA,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3",1,0,1,0,0,1,"3","3","3",3,2,2,3,2,3,3,3,4,2,3,2,1,3,3,3,1,1,1,0.5,0,0.4375,0.25,0.75,0.25,0.338235294117647,1.25,3,2,2,3,3,3,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,3,3,4,4,4,0.666666666666667,0.25,45,0.541666666666667,0.666666666666667,1,3,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,FALSE,TRUE,FALSE,5.15694312218807,0.04,0.238665040341057,-1.74507798832207,NA,0,1,0
